client_id,nom,prenom,pays,date_eff
362313,Trudel,Noémie,CZ,2026-12-04T00:00:00
152855,Tessier,Margaret,CM,2026-12-04T00:00:00
174232,Bégin,Geneviève,MW,2026-12-04T00:00:00
156441,Blais,Guy,AT,2026-12-04T00:00:00
694348,Émond,Anouk,NL,2026-12-04T00:00:00
791148,Séguin,Charles,MT,2026-12-04T00:00:00
334977,Labbé,Paul,BD,2026-12-04T00:00:00
326891,Gagné,Constance,RU,2026-12-04T00:00:00
429153,Séguin,François,MZ,2026-12-04T00:00:00
584840,Marcoux,Geneviève,BY,2026-12-04T00:00:00
452664,Laroche,Julie,LU,2026-12-04T00:00:00
491351,Piché,Andrée,HU,2026-12-04T00:00:00
777014,Lebel,Rosalie,DO,2026-12-04T00:00:00
152955,Tremblay,Michel,MN,2026-12-04T00:00:00
829678,Trottier,Olivia,MZ,2026-12-04T00:00:00
333754,Lachance,Jérôme,TH,2026-12-04T00:00:00
654698,Nadeau,Noémie,JM,2026-12-04T00:00:00
494869,Coulombe,Yves,TV,2026-12-04T00:00:00
898369,Noël,Zacharie,TD,2026-12-04T00:00:00
986109,Proulx,Dorothée,UY,2026-12-04T00:00:00
296097,Savoie,Éric,VE,2026-12-04T00:00:00
526269,Fréchette,Maurice,KE,2026-12-04T00:00:00
370735,Provencher,Tristan,TO,2026-12-04T00:00:00
290745,Blais,Lucy,DO,2026-12-04T00:00:00
732650,Lacroix,Marcel,PA,2026-12-04T00:00:00
572631,Gauthier,Audrey,MG,2026-12-04T00:00:00
889834,Labbé,Martine,BH,2026-12-04T00:00:00
109697,Lavoie,Hélène,TN,2026-12-04T00:00:00
958649,Laplante,Nicolas,SC,2026-12-04T00:00:00
159562,Tremblay,Tristan,FJ,2026-12-04T00:00:00
429658,Chouinard,Émilie,UG,2026-12-04T00:00:00
931255,Lefebvre,Laurie,VC,2026-12-04T00:00:00
186598,Lussier,Stéphane,DO,2026-12-04T00:00:00
782646,Fournier,Lucy,LK,2026-12-04T00:00:00
557860,Cloutier,Julien,SR,2026-12-04T00:00:00
868358,Lauzon,Odette,CL,2026-12-04T00:00:00
494555,Leclerc,Julien,TW,2026-12-04T00:00:00
503384,Poulin,Lucas,LC,2026-12-04T00:00:00
361155,Séguin,Marcelle,GQ,2026-12-04T00:00:00
196980,Dubé,Catherine,TH,2026-12-04T00:00:00
642040,Trottier,Charles,BH,2026-12-04T00:00:00
127635,Fréchette,Florence,TV,2026-12-04T00:00:00
642955,Blouin,Bertrand,FJ,2026-12-04T00:00:00
713299,Lapointe,Cécile,DZ,2026-12-04T00:00:00
877939,Dubois,Simone,KE,2026-12-04T00:00:00
726952,Labelle,Grégoire,ME,2026-12-04T00:00:00
972995,Gravel,Arthur,VE,2026-12-04T00:00:00
206676,Dufresne,Georges,MY,2026-12-04T00:00:00
546898,Parent,Danielle,DK,2026-12-04T00:00:00
603105,Blais,Paul,PS,2026-12-04T00:00:00
313498,Fréchette,Diane,IE,2026-12-04T00:00:00
962214,Ferland,Hortense,BH,2026-12-04T00:00:00
640881,Brisson,Patricia,VN,2026-12-04T00:00:00
250019,Moreau,William,BO,2026-12-04T00:00:00
609544,Charron,Gabrielle,GT,2026-12-04T00:00:00
113082,Jean,Bertrand,CV,2026-12-04T00:00:00
608285,Dupuis,Alexandra,ES,2026-12-04T00:00:00
766951,St-Laurent,Bertrand,AT,2026-12-04T00:00:00
141861,Dufour,Isabelle,VE,2026-12-04T00:00:00
507595,Labrecque,Alex,WS,2026-12-04T00:00:00
887951,Bélanger,Maxime,HU,2026-12-04T00:00:00
529496,Robitaille,Marguerite,LC,2026-12-04T00:00:00
522193,Lapointe,Marguerite,SB,2026-12-04T00:00:00
602045,Giroux,Danielle,CD,2026-12-04T00:00:00
364456,Lamontagne,Denis,IL,2026-12-04T00:00:00
242747,Beaulieu,Paul,BN,2026-12-04T00:00:00
524303,Marcotte,Alexis,JP,2026-12-04T00:00:00
117956,Blais,Manon,YE,2026-12-04T00:00:00
709741,Giroux,Margot,FI,2026-12-04T00:00:00
309777,Roberge,Guy,NZ,2026-12-04T00:00:00
688237,Laliberté,Françoise,SR,2026-12-04T00:00:00
