client_id,nom,prenom,pays,date_eff
555296,Charbonneau,Emmanuelle,BR,2026-12-01T00:00:00
961280,Dubois,Karine,CL,2026-12-01T00:00:00
838367,Jacques,Stéphane,SG,2026-12-01T00:00:00
100602,Provencher,Marianne,WS,2026-12-01T00:00:00
445549,Noël,Éric,RU,2026-12-01T00:00:00
428911,Chartrand,Margot,ER,2026-12-01T00:00:00
176446,Provost,Jeanne,TM,2026-12-01T00:00:00
912637,Bégin,Martine,CY,2026-12-01T00:00:00
697589,Dumas,Alain,FI,2026-12-01T00:00:00
834236,Laplante,Laetitia,AO,2026-12-01T00:00:00
389864,Patel,William,PE,2026-12-01T00:00:00
656718,Vézina,Gabriel,GD,2026-12-01T00:00:00
842393,Houde,Noémie,SD,2026-12-01T00:00:00
284332,Fréchette,Élise,CU,2026-12-01T00:00:00
163824,Therrien,William,FR,2026-12-01T00:00:00
849095,Séguin,Kevin,PE,2026-12-01T00:00:00
554312,Lacasse,Constance,TM,2026-12-01T00:00:00
625443,Bégin,Agnès,TN,2026-12-01T00:00:00
310804,Lévesque,Christine,IQ,2026-12-01T00:00:00
688645,Rivard,Frédérique,DK,2026-12-01T00:00:00
878678,Lauzon,Noémie,EG,2026-12-01T00:00:00
453895,Vincent,Thomas,VA,2026-12-01T00:00:00
343326,Brunet,Isabelle,TW,2026-12-01T00:00:00
450609,Gervais,William,IQ,2026-12-01T00:00:00
629801,Houde,Émilie,CD,2026-12-01T00:00:00
736348,Beauchamp,Olivier,AT,2026-12-01T00:00:00
787779,Bisson,Joseph,GN,2026-12-01T00:00:00
472147,Pépin,Tristan,TV,2026-12-01T00:00:00
525834,Robitaille,Mathieu,OM,2026-12-01T00:00:00
738465,Bérubé,Béatrice,GW,2026-12-01T00:00:00
579035,Lachance,Benjamin,GA,2026-12-01T00:00:00
938606,Boucher,Vincent,CU,2026-12-01T00:00:00
282720,Duguay,Rosalie,MG,2026-12-01T00:00:00
923645,Parent,Sarah,PE,2026-12-01T00:00:00
376340,Mercier,Karine,IQ,2026-12-01T00:00:00
902078,Lachapelle,André,LY,2026-12-01T00:00:00
182384,Bérubé,Cécile,NP,2026-12-01T00:00:00
874699,Gosselin,Émile,TM,2026-12-01T00:00:00
909425,Beauregard,Nicole,ZA,2026-12-01T00:00:00
520773,Lévesque,Christelle,ER,2026-12-01T00:00:00
390670,Beauregard,Guy,CL,2026-12-01T00:00:00
515221,Poirier,Aurore,TG,2026-12-01T00:00:00
315748,Coulombe,Catherine,UG,2026-12-01T00:00:00
622443,Cloutier,Gilbert,NR,2026-12-01T00:00:00
477350,Landry,Anaïs,PS,2026-12-01T00:00:00
374653,Harvey,Raphaël,NO,2026-12-01T00:00:00
500010,Lussier,Béatrice,ET,2026-12-01T00:00:00
746845,Cloutier,Françoise,AR,2026-12-01T00:00:00
972878,Jacques,Nathalie,BS,2026-12-01T00:00:00
195417,Gravel,Marc,DO,2026-12-01T00:00:00
195296,Blouin,Marcelle,TZ,2026-12-01T00:00:00
599396,Forget,Robert,BO,2026-12-01T00:00:00
650685,Boucher,Diane,RU,2026-12-01T00:00:00
925114,Croteau,Karine,CM,2026-12-01T00:00:00
182860,Vachon,Bernard,NI,2026-12-01T00:00:00
601730,Brisson,Camille,CA,2026-12-01T00:00:00
100424,Germain,Lucie,BA,2026-12-01T00:00:00
724339,Lévesque,Jeanne,SR,2026-12-01T00:00:00
135442,Gervais,Michel,TZ,2026-12-01T00:00:00
663662,Paquette,Marc,SG,2026-12-01T00:00:00
252201,Vallée,Maxime,ER,2026-12-01T00:00:00
856822,Massé,Isabelle,SR,2026-12-01T00:00:00
389777,Therrien,Célina,FM,2026-12-01T00:00:00
591492,Harvey,Odette,SO,2026-12-01T00:00:00
714207,Pouliot,Guy,CZ,2026-12-01T00:00:00
348024,Provencher,Arthur,DM,2026-12-01T00:00:00
210603,Goulet,Pauline,SI,2026-12-01T00:00:00
477735,Sirois,Margot,LV,2026-12-01T00:00:00
995722,Bolduc,Brigitte,PA,2026-12-01T00:00:00
677263,Lachance,Aurore,BB,2026-12-01T00:00:00
406211,Gravel,Cécile,BW,2026-12-01T00:00:00
629110,Boivin,Frédérique,SN,2026-12-01T00:00:00
253997,Fortier,Alexandre,BR,2026-12-01T00:00:00
845883,Marcoux,Émile,AD,2026-12-01T00:00:00
898479,Gilbert,Henriette,MG,2026-12-01T00:00:00
120016,Lebel,Sylvie,OM,2026-12-01T00:00:00
248177,Smith,David,BO,2026-12-01T00:00:00
760336,Gauthier,François,SC,2026-12-01T00:00:00
357647,St-Laurent,Anouk,KW,2026-12-01T00:00:00
785107,Langlois,Mathilde,ST,2026-12-01T00:00:00
693102,Smith,Élise,BO,2026-12-01T00:00:00
752479,Rivard,Stéphane,SD,2026-12-01T00:00:00
673554,Provencher,Emmanuelle,TD,2026-12-01T00:00:00
855402,Desbiens,Éric,SL,2026-12-01T00:00:00
717879,Archambault,Henriette,EG,2026-12-01T00:00:00
893826,Vallée,Zacharie,SI,2026-12-01T00:00:00
529885,Charest,Laurie,ER,2026-12-01T00:00:00
257282,Racine,Astrid,CM,2026-12-01T00:00:00
685000,Pouliot,Céline,EE,2026-12-01T00:00:00
