client_id,nom,prenom,pays,date_eff
977286,Massé,Alain,MN,2026-12-07T00:00:00
306862,Turgeon,Grégoire,GD,2026-12-07T00:00:00
468495,Cyr,Sébastien,DK,2026-12-07T00:00:00
418662,Gingras,Noël,IQ,2026-12-07T00:00:00
650187,Lalonde,Guillaume,KE,2026-12-07T00:00:00
174028,Morin,Margaret,SL,2026-12-07T00:00:00
411351,Lussier,Benjamin,FM,2026-12-07T00:00:00
218996,Larocque,Margaret,RS,2026-12-07T00:00:00
275688,Asselin,Pierre,BI,2026-12-07T00:00:00
842801,Bertrand,Paul,KI,2026-12-07T00:00:00
394405,Daigle,Henri,ZW,2026-12-07T00:00:00
215563,Poirier,Margot,KZ,2026-12-07T00:00:00
268567,Bolduc,Célina,ME,2026-12-07T00:00:00
421983,Lemieux,Louis,VC,2026-12-07T00:00:00
325244,Champagne,Élise,TO,2026-12-07T00:00:00
253517,Bélisle,Claudine,PE,2026-12-07T00:00:00
222855,Gagné,Roger,HR,2026-12-07T00:00:00
539801,Paré,Astrid,TT,2026-12-07T00:00:00
907071,Gervais,Mathilde,CU,2026-12-07T00:00:00
288366,Poirier,Louise,LB,2026-12-07T00:00:00
360812,Lachance,Nathalie,AD,2026-12-07T00:00:00
405934,Ouellet,Émilie,TG,2026-12-07T00:00:00
282064,Perreault,Constance,LK,2026-12-07T00:00:00
940452,St-Onge,Guillaume,KN,2026-12-07T00:00:00
673172,Hamel,Gilbert,ID,2026-12-07T00:00:00
648115,Bélanger,Théodore,BY,2026-12-07T00:00:00
135808,Fréchette,Gérard,AR,2026-12-07T00:00:00
105708,Gendron,Christine,HN,2026-12-07T00:00:00
233470,Prévost,Caroline,MH,2026-12-07T00:00:00
799152,Harvey,Brigitte,TR,2026-12-07T00:00:00
850998,Potvin,Élodie,ER,2026-12-07T00:00:00
120477,Larocque,Maude,CM,2026-12-07T00:00:00
203537,Robitaille,Richard,CY,2026-12-07T00:00:00
398622,Fontaine,Guy,NZ,2026-12-07T00:00:00
941073,Couture,Mathilde,GB,2026-12-07T00:00:00
206367,Larivière,Monique,GW,2026-12-07T00:00:00
874286,Soucy,Laetitia,BI,2026-12-07T00:00:00
632824,Nguyen,Margaret,HR,2026-12-07T00:00:00
683925,Brunet,Alex,BF,2026-12-07T00:00:00
290388,Allard,Josette,CR,2026-12-07T00:00:00
880212,Perron,Jeannine,PL,2026-12-07T00:00:00
134671,Bergeron,Sarah,TG,2026-12-07T00:00:00
331625,Massé,Dominique,IL,2026-12-07T00:00:00
370123,Villeneuve,Timothée,AG,2026-12-07T00:00:00
816917,Roy,Marcel,KM,2026-12-07T00:00:00
769962,Pelletier,Élise,AF,2026-12-07T00:00:00
500439,Lepage,René,PW,2026-12-07T00:00:00
885157,Tanguay,Susanne,NE,2026-12-07T00:00:00
673867,Girard,Antoine,MR,2026-12-07T00:00:00
984141,Savoie,Daniel,SM,2026-12-07T00:00:00
664820,Boudreau,Hortense,SL,2026-12-07T00:00:00
718365,Savard,Cécile,AZ,2026-12-07T00:00:00
827564,Roy,Marcelle,IE,2026-12-07T00:00:00
919355,Rodrigue,Marc,MH,2026-12-07T00:00:00
330532,Dumas,Laetitia,ZW,2026-12-07T00:00:00
855454,Lapierre,Mathilde,BA,2026-12-07T00:00:00
872037,Tanguay,Rosalie,FR,2026-12-07T00:00:00
211795,Lemieux,Nathan,LV,2026-12-07T00:00:00
638383,Guillemette,Alexandre,RU,2026-12-07T00:00:00
192412,Prévost,Gérard,AE,2026-12-07T00:00:00
526528,Ouellet,Roger,SM,2026-12-07T00:00:00
594457,Lalonde,Laurence,GB,2026-12-07T00:00:00
216080,Larose,Laetitia,TV,2026-12-07T00:00:00
383755,Robitaille,Mélanie,MN,2026-12-07T00:00:00
470291,Asselin,Marcel,KG,2026-12-07T00:00:00
811214,Carrier,Isabelle,SN,2026-12-07T00:00:00
717540,St-Onge,Amélie,CD,2026-12-07T00:00:00
880804,Vincent,Gérard,IQ,2026-12-07T00:00:00
605953,Denis,Michel,BG,2026-12-07T00:00:00
609084,Côté,Béatrice,IR,2026-12-07T00:00:00
303901,Ménard,Nathalie,RO,2026-12-07T00:00:00
830552,Lessard,Laetitia,AR,2026-12-07T00:00:00
352510,Houde,Monique,TJ,2026-12-07T00:00:00
506889,Rioux,Maryse,BZ,2026-12-07T00:00:00
326081,Provencher,Roger,ZM,2026-12-07T00:00:00
380559,Vaillancourt,Anaïs,MU,2026-12-07T00:00:00
202231,Tremblay,Lucy,SM,2026-12-07T00:00:00
136124,Marcotte,André,EC,2026-12-07T00:00:00
128859,Plante,Jacqueline,SE,2026-12-07T00:00:00
525314,Lavigne,Marianne,HN,2026-12-07T00:00:00
451441,Trottier,Lucy,CA,2026-12-07T00:00:00
911276,Piché,Alain,LY,2026-12-07T00:00:00
703431,Tremblay,Jessica,IT,2026-12-07T00:00:00
910235,Martel,Timothée,AL,2026-12-07T00:00:00
281684,Lavigne,François,MA,2026-12-07T00:00:00
868087,Boutin,Claire,BN,2026-12-07T00:00:00
534151,Tessier,Richard,MA,2026-12-07T00:00:00
959554,Lebel,Colette,CO,2026-12-07T00:00:00
445453,Germain,Alex,SC,2026-12-07T00:00:00
566795,Soucy,Gabrielle,MG,2026-12-07T00:00:00
457035,Proulx,Florence,LV,2026-12-07T00:00:00
605667,Béland,Marguerite,LI,2026-12-07T00:00:00
913161,Blouin,Xavier,JM,2026-12-07T00:00:00
842378,Goulet,Daniel,KW,2026-12-07T00:00:00
900345,Veilleux,Timothée,EE,2026-12-07T00:00:00
627709,Godin,Camille,US,2026-12-07T00:00:00
259393,Boutin,Béatrice,HT,2026-12-07T00:00:00
563234,Bérubé,Éléonore,SC,2026-12-07T00:00:00
933316,Labrecque,Vanessa,AU,2026-12-07T00:00:00
372754,Cloutier,Guy,VC,2026-12-07T00:00:00
211721,Leblanc,Juliette,BJ,2026-12-07T00:00:00
500146,Delisle,Laetitia,DZ,2026-12-07T00:00:00
288373,Lachapelle,Jules,SC,2026-12-07T00:00:00
142024,Bergeron,Claire,PG,2026-12-07T00:00:00
713482,Leblanc,François,US,2026-12-07T00:00:00
203730,Hébert,Yves,CU,2026-12-07T00:00:00
358948,Cloutier,Françoise,TG,2026-12-07T00:00:00
127482,Houle,Édith,MG,2026-12-07T00:00:00
574080,Boisvert,Laurence,LS,2026-12-07T00:00:00
319612,Lauzon,Manon,MX,2026-12-07T00:00:00
100021,Boutin,Virginie,KP,2026-12-07T00:00:00
806092,Lemire,Nathalie,BJ,2026-12-07T00:00:00
995194,Dion,Daniel,HN,2026-12-07T00:00:00
862685,Gingras,Béatrice,ME,2026-12-07T00:00:00
319853,Brunet,Jeannine,LB,2026-12-07T00:00:00
539330,Legault,Aurore,MC,2026-12-07T00:00:00
669146,Doucet,Julien,KG,2026-12-07T00:00:00
679798,Couture,Xavier,DK,2026-12-07T00:00:00
172024,Coulombe,Sophie,MZ,2026-12-07T00:00:00
249240,Bernier,Odette,PE,2026-12-07T00:00:00
887946,Allard,Éléonore,QA,2026-12-07T00:00:00
474723,Lavigne,François,CV,2026-12-07T00:00:00
494392,Auger,Laurie,PE,2026-12-07T00:00:00
386376,Paquette,Philippe,IS,2026-12-07T00:00:00
365801,Trépanier,Noémie,IS,2026-12-07T00:00:00
191562,Larouche,Nicolas,VA,2026-12-07T00:00:00
338622,Bergeron,Raphaël,ZW,2026-12-07T00:00:00
774054,Bernier,Joseph,TN,2026-12-07T00:00:00
379690,Cormier,Martine,KZ,2026-12-07T00:00:00
417509,Marcoux,Aurélie,AO,2026-12-07T00:00:00
862753,Drouin,Danielle,AE,2026-12-07T00:00:00
181385,Fontaine,Samuel,GT,2026-12-07T00:00:00
774846,Émond,Nicole,HN,2026-12-07T00:00:00
742857,Godin,Hortense,LU,2026-12-07T00:00:00
946377,Dupont,Geneviève,FJ,2026-12-07T00:00:00
631512,Émond,Élisabeth,AD,2026-12-07T00:00:00
570648,Durand,Sophie,LC,2026-12-07T00:00:00
306924,Caron,Emmanuelle,ID,2026-12-07T00:00:00
219530,Duval,Dominique,HU,2026-12-07T00:00:00
421621,Veilleux,Cécile,SG,2026-12-07T00:00:00
251543,Benoît,Grégoire,TN,2026-12-07T00:00:00
965224,Boivin,Lucy,CR,2026-12-07T00:00:00
542178,Bolduc,Béatrice,SK,2026-12-07T00:00:00
739653,Desrochers,Sarah,CY,2026-12-07T00:00:00
914696,Thibodeau,Lucie,CL,2026-12-07T00:00:00
930369,Fortin,Charlotte,ZM,2026-12-07T00:00:00
581481,Leduc,Emmanuelle,AF,2026-12-07T00:00:00
688573,Demers,Gérard,MX,2026-12-07T00:00:00
868128,Lavigne,Bertrand,MU,2026-12-07T00:00:00
519404,Morin,Gilbert,AG,2026-12-07T00:00:00
723082,Leclerc,Émile,LU,2026-12-07T00:00:00
463775,Larocque,Rémy,PE,2026-12-07T00:00:00
959604,Charron,Sophie,CL,2026-12-07T00:00:00
186901,Blais,Alexandre,MW,2026-12-07T00:00:00
753080,Lachapelle,Sophie,JP,2026-12-07T00:00:00
384320,Patel,Maude,GB,2026-12-07T00:00:00
180312,Gagnon,Théodore,BF,2026-12-07T00:00:00
400934,Duchesne,Denis,LU,2026-12-07T00:00:00
288600,Richard,Yves,TJ,2026-12-07T00:00:00
514377,Raymond,Victor,CL,2026-12-07T00:00:00
412101,Boudreau,Timothée,NR,2026-12-07T00:00:00
556151,Tremblay,Florence,HT,2026-12-07T00:00:00
594987,Mercier,Lucie,HT,2026-12-07T00:00:00
918991,Ouellet,Emmanuel,MX,2026-12-07T00:00:00
312605,Morin,Jean,NI,2026-12-07T00:00:00
148692,Gravel,Stéphane,BZ,2026-12-07T00:00:00
349009,Benoît,Dorothée,AD,2026-12-07T00:00:00
377228,Dumas,Guy,YE,2026-12-07T00:00:00
267232,Lepage,Chantal,NL,2026-12-07T00:00:00
382251,Doucet,Hélène,NG,2026-12-07T00:00:00
915917,Jean,Lucie,CO,2026-12-07T00:00:00
936275,Lambert,Gabriel,DM,2026-12-07T00:00:00
600910,Benoît,Sylvie,RW,2026-12-07T00:00:00
984583,Hamel,Florence,BR,2026-12-07T00:00:00
970649,Boudreau,Charlotte,UG,2026-12-07T00:00:00
188971,Plante,Juliette,CR,2026-12-07T00:00:00
964259,Thibodeau,Daniel,KP,2026-12-07T00:00:00
111657,Potvin,Alain,NR,2026-12-07T00:00:00
196754,Jean,Louis,MU,2026-12-07T00:00:00
169157,Béland,Jérôme,KW,2026-12-07T00:00:00
405197,Perreault,Jessica,VN,2026-12-07T00:00:00
652418,Plourde,Véronique,NA,2026-12-07T00:00:00
733891,Potvin,Claudine,CR,2026-12-07T00:00:00
761468,Blouin,Émile,GY,2026-12-07T00:00:00
507813,Sirois,Grégoire,DO,2026-12-07T00:00:00
629103,Ménard,Guy,UG,2026-12-07T00:00:00
350401,Vaillancourt,Michel,JM,2026-12-07T00:00:00
766231,Blanchette,Astrid,GM,2026-12-07T00:00:00
805886,Pilon,Michel,BI,2026-12-07T00:00:00
408057,Lessard,Antoine,LT,2026-12-07T00:00:00
426645,Boulanger,Alexandra,MV,2026-12-07T00:00:00
288701,Morin,Jérôme,CU,2026-12-07T00:00:00
756460,Richard,Lucie,NA,2026-12-07T00:00:00
691118,Archambault,Zacharie,FM,2026-12-07T00:00:00
591374,Martel,Dominique,BY,2026-12-07T00:00:00
511258,Gravel,Maryse,EC,2026-12-07T00:00:00
553918,Lalonde,Astrid,JP,2026-12-07T00:00:00
552660,Michaud,Mathieu,KI,2026-12-07T00:00:00
745778,Renaud,Robert,TW,2026-12-07T00:00:00
