client_id,nom,prenom,pays,date_eff
485898,Giroux,Denis,GN,2026-10-10T00:00:00
709686,Jean,Grégoire,CZ,2026-10-10T00:00:00
913991,Renaud,Rosalie,RU,2026-10-10T00:00:00
827139,Charest,Marcelle,KW,2026-10-10T00:00:00
553882,Paquette,Lucy,KN,2026-10-10T00:00:00
708463,Gilbert,Nathan,CZ,2026-10-10T00:00:00
536529,Dionne,Diane,FI,2026-10-10T00:00:00
451826,Paquette,Élodie,FR,2026-10-10T00:00:00
407094,Roy,Gilles,ME,2026-10-10T00:00:00
793142,Fournier,Dorothée,UZ,2026-10-10T00:00:00
139630,Fréchette,Diane,CH,2026-10-10T00:00:00
201399,Desrochers,Alexandra,BT,2026-10-10T00:00:00
530177,Lessard,Frédéric,BE,2026-10-10T00:00:00
494069,Bégin,Diane,TW,2026-10-10T00:00:00
777363,Lacroix,Rémy,ES,2026-10-10T00:00:00
696087,Bilodeau,Luc,ML,2026-10-10T00:00:00
880068,Boisvert,Émile,SE,2026-10-10T00:00:00
272567,Renaud,Lorraine,BW,2026-10-10T00:00:00
728849,Duguay,Christine,AF,2026-10-10T00:00:00
183778,Germain,Marguerite,LV,2026-10-10T00:00:00
873624,Beaudoin,Jules,HU,2026-10-10T00:00:00
126416,Laroche,Marcelle,BW,2026-10-10T00:00:00
817100,Turcotte,Jeanne,VA,2026-10-10T00:00:00
785765,Poulin,Jérôme,UG,2026-10-10T00:00:00
483586,Paré,Laurent,GN,2026-10-10T00:00:00
749558,Plourde,Thérèse,WS,2026-10-10T00:00:00
416027,Couture,Pierre,ME,2026-10-10T00:00:00
280096,Dumont,Gilles,CU,2026-10-10T00:00:00
879094,Rivard,Guy,EE,2026-10-10T00:00:00
983144,Laliberté,Laurence,NZ,2026-10-10T00:00:00
617022,Guay,Pénélope,PH,2026-10-10T00:00:00
808501,Richard,Aurélie,AR,2026-10-10T00:00:00
922506,Trépanier,Olivia,MN,2026-10-10T00:00:00
143665,Arsenault,Claudine,IN,2026-10-10T00:00:00
486661,Dupont,Pierre,PA,2026-10-10T00:00:00
148721,Girard,Jérôme,MU,2026-10-10T00:00:00
788937,Lévesque,Colette,SM,2026-10-10T00:00:00
563374,Boily,Michèle,PT,2026-10-10T00:00:00
225990,Roy,Marcel,SV,2026-10-10T00:00:00
961264,Labrecque,Édith,SZ,2026-10-10T00:00:00
681820,Villeneuve,François,ML,2026-10-10T00:00:00
566262,Beaudoin,Margot,ES,2026-10-10T00:00:00
520577,Lapointe,Aurélie,AZ,2026-10-10T00:00:00
406461,Martineau,Andrée,JM,2026-10-10T00:00:00
461297,Thériault,Pierre,IL,2026-10-10T00:00:00
502793,Goulet,Maurice,OM,2026-10-10T00:00:00
714555,Auger,Zoé,TO,2026-10-10T00:00:00
960674,Hamel,Audrey,KH,2026-10-10T00:00:00
898907,Hamel,Antoine,MK,2026-10-10T00:00:00
345209,Massé,Geneviève,CA,2026-10-10T00:00:00
495086,Landry,Colette,LR,2026-10-10T00:00:00
208616,Tessier,Pierre,SD,2026-10-10T00:00:00
197600,Savoie,Pierre,GM,2026-10-10T00:00:00
288290,Larocque,Sylvie,FR,2026-10-10T00:00:00
955520,Charest,Claude,HR,2026-10-10T00:00:00
101651,Desrochers,Olivia,BB,2026-10-10T00:00:00
115977,Boudreau,Mathieu,RW,2026-10-10T00:00:00
641482,Archambault,Véronique,VU,2026-10-10T00:00:00
671398,Dionne,Julien,DO,2026-10-10T00:00:00
782305,Boudreau,Juliette,HR,2026-10-10T00:00:00
178200,Martineau,Jonathan,VN,2026-10-10T00:00:00
942850,Laflamme,Andrée,LV,2026-10-10T00:00:00
611827,Parent,Marie,IS,2026-10-10T00:00:00
365775,Lebel,Thomas,KI,2026-10-10T00:00:00
688615,Deschênes,Gilles,MT,2026-10-10T00:00:00
892488,Beauregard,Pauline,TH,2026-10-10T00:00:00
854949,Laflamme,Anaïs,DK,2026-10-10T00:00:00
605416,Fillion,Monique,NG,2026-10-10T00:00:00
415062,Brassard,Gérard,UZ,2026-10-10T00:00:00
373164,Thibault,Étienne,SN,2026-10-10T00:00:00
945653,Gélinas,Paulette,GM,2026-10-10T00:00:00
335602,Robert,Alex,MX,2026-10-10T00:00:00
115409,Mercier,Joseph,IR,2026-10-10T00:00:00
314739,Émond,Joséphine,KG,2026-10-10T00:00:00
454851,Plourde,Jonathan,LV,2026-10-10T00:00:00
646516,Lamoureux,André,RW,2026-10-10T00:00:00
955819,Lacroix,Simone,PE,2026-10-10T00:00:00
450291,Lauzon,Olivier,AU,2026-10-10T00:00:00
737267,Therrien,Valérie,CR,2026-10-10T00:00:00
513163,Vincent,Lucy,AR,2026-10-10T00:00:00
629458,Bertrand,Éléonore,VA,2026-10-10T00:00:00
958868,Maltais,Céline,DE,2026-10-10T00:00:00
179684,Massé,Laurence,AM,2026-10-10T00:00:00
716585,Lavigne,David,CH,2026-10-10T00:00:00
137642,Bouchard,Jacqueline,TG,2026-10-10T00:00:00
821078,Hébert,Josette,AO,2026-10-10T00:00:00
935520,Paré,Catherine,RU,2026-10-10T00:00:00
