client_id,nom,prenom,pays,date_eff
237121,Marcotte,Maurice,BO,2026-10-08T00:00:00
270246,Lévesque,Daniel,TW,2026-10-08T00:00:00
913399,Lapierre,Catherine,TN,2026-10-08T00:00:00
366290,Pilon,Paul,CZ,2026-10-08T00:00:00
201178,Gaudreault,Mélanie,FJ,2026-10-08T00:00:00
199880,Bérubé,Georges,WS,2026-10-08T00:00:00
934881,Bouchard,Frédérique,IS,2026-10-08T00:00:00
829588,Tremblay,Sébastien,FR,2026-10-08T00:00:00
880286,Blouin,Florence,MR,2026-10-08T00:00:00
494568,Doucet,Pauline,NL,2026-10-08T00:00:00
372876,Gagné,Emmanuelle,DZ,2026-10-08T00:00:00
498857,Labrecque,Éléonore,NO,2026-10-08T00:00:00
959800,Lacroix,Astrid,MN,2026-10-08T00:00:00
477949,Lambert,Claire,KG,2026-10-08T00:00:00
640780,Harvey,Constance,KR,2026-10-08T00:00:00
747428,Demers,Monique,MW,2026-10-08T00:00:00
972472,Archambault,Alexandre,KP,2026-10-08T00:00:00
213450,Girard,Marc,MH,2026-10-08T00:00:00
710265,Leduc,Jacqueline,PG,2026-10-08T00:00:00
931894,Lamoureux,Zoé,NZ,2026-10-08T00:00:00
878893,Drouin,Mathilde,TH,2026-10-08T00:00:00
987069,Lapointe,Anne,SO,2026-10-08T00:00:00
477679,Laplante,Claudine,MW,2026-10-08T00:00:00
326546,Bilodeau,Maurice,MM,2026-10-08T00:00:00
387916,Dubois,Cécile,ML,2026-10-08T00:00:00
212442,Picard,Maude,KH,2026-10-08T00:00:00
256484,Germain,Lucy,CF,2026-10-08T00:00:00
774421,Gauthier,Gilles,BJ,2026-10-08T00:00:00
422869,Archambault,Alain,AU,2026-10-08T00:00:00
641985,Lauzon,Véronique,PS,2026-10-08T00:00:00
830192,St-Laurent,Marguerite,MD,2026-10-08T00:00:00
821639,Chabot,Martine,VC,2026-10-08T00:00:00
824892,Archambault,Brigitte,GE,2026-10-08T00:00:00
698771,Fournier,Geneviève,PW,2026-10-08T00:00:00
920840,Bertrand,Frédéric,TD,2026-10-08T00:00:00
567767,Desjardins,Alice,CU,2026-10-08T00:00:00
875408,Bérubé,Christelle,LS,2026-10-08T00:00:00
523055,Lamontagne,Christelle,BI,2026-10-08T00:00:00
203940,Séguin,Alexis,VU,2026-10-08T00:00:00
369817,Laroche,Constance,PY,2026-10-08T00:00:00
462995,Perron,Nathalie,TT,2026-10-08T00:00:00
844500,Chouinard,Christine,IS,2026-10-08T00:00:00
255884,Larouche,Nathalie,NE,2026-10-08T00:00:00
582687,Labonté,Olivier,VC,2026-10-08T00:00:00
331334,Girard,Anne,TL,2026-10-08T00:00:00
690033,Laliberté,Laurent,HR,2026-10-08T00:00:00
387645,Gervais,Brigitte,GA,2026-10-08T00:00:00
477845,Savoie,Jeanne,CI,2026-10-08T00:00:00
146341,Robitaille,Grégoire,TZ,2026-10-08T00:00:00
530207,Gosselin,Clémence,NP,2026-10-08T00:00:00
578852,Villeneuve,Marcel,GD,2026-10-08T00:00:00
273893,Brunet,Antoine,BJ,2026-10-08T00:00:00
711073,Houde,Joseph,TO,2026-10-08T00:00:00
870525,Trottier,Jonathan,SR,2026-10-08T00:00:00
741991,Caron,Cécile,GA,2026-10-08T00:00:00
528583,Gauthier,Raymond,BE,2026-10-08T00:00:00
944826,Ménard,Céline,SY,2026-10-08T00:00:00
971910,Turgeon,Benjamin,AT,2026-10-08T00:00:00
587210,Savard,Élisabeth,LI,2026-10-08T00:00:00
231804,Legault,Frédéric,AR,2026-10-08T00:00:00
162745,Lamoureux,Raphaël,TN,2026-10-08T00:00:00
525170,Mathieu,Olivia,AU,2026-10-08T00:00:00
206244,Bernier,Georges,LB,2026-10-08T00:00:00
384128,Fillion,Chantal,AG,2026-10-08T00:00:00
858259,Côté,Robert,FR,2026-10-08T00:00:00
924088,Legault,Mathilde,BY,2026-10-08T00:00:00
941492,Prévost,Christiane,BY,2026-10-08T00:00:00
623675,Charron,Olivier,TN,2026-10-08T00:00:00
522160,Lamontagne,Nicolas,SN,2026-10-08T00:00:00
337608,St-Pierre,Clémence,SN,2026-10-08T00:00:00
591956,Lalonde,Gilbert,AE,2026-10-08T00:00:00
558476,Lachance,Mathilde,TM,2026-10-08T00:00:00
337807,Dion,Françoise,UG,2026-10-08T00:00:00
331083,Desjardins,Emma,TV,2026-10-08T00:00:00
248422,Doucet,Olivia,LC,2026-10-08T00:00:00
350180,Blouin,Gilles,PY,2026-10-08T00:00:00
323721,Larouche,Étienne,SD,2026-10-08T00:00:00
783728,Duguay,Alexis,LK,2026-10-08T00:00:00
495452,Patel,Vincent,BA,2026-10-08T00:00:00
390418,Paradis,Charlotte,JP,2026-10-08T00:00:00
243111,Lapointe,Joséphine,MW,2026-10-08T00:00:00
882486,Fillion,Constance,LV,2026-10-08T00:00:00
561362,Lemire,Robert,MZ,2026-10-08T00:00:00
604958,Gauthier,Éric,CO,2026-10-08T00:00:00
662162,Charron,Victor,MM,2026-10-08T00:00:00
274420,Vézina,Sylvie,VC,2026-10-08T00:00:00
598213,Chartrand,Éléonore,FJ,2026-10-08T00:00:00
870339,Auger,Yves,RS,2026-10-08T00:00:00
155014,Dupuis,Guy,VC,2026-10-08T00:00:00
466309,Mathieu,Nathan,KE,2026-10-08T00:00:00
641696,Proulx,Lucy,KH,2026-10-08T00:00:00
749748,Béland,Chantal,GE,2026-10-08T00:00:00
574273,Plante,René,LK,2026-10-08T00:00:00
909005,Boisvert,Josette,TM,2026-10-08T00:00:00
215910,Hébert,Andrée,PW,2026-10-08T00:00:00
623063,Moreau,Lucy,GB,2026-10-08T00:00:00
332863,Deschênes,Benjamin,SK,2026-10-08T00:00:00
151191,Martel,Julien,CF,2026-10-08T00:00:00
450642,Benoît,Denis,VU,2026-10-08T00:00:00
353645,Paquin,Vincent,GQ,2026-10-08T00:00:00
256035,Bélanger,Mathilde,BG,2026-10-08T00:00:00
962398,Lachapelle,Laurie,MU,2026-10-08T00:00:00
989706,Blouin,Laetitia,JO,2026-10-08T00:00:00
676152,Doucet,Mathieu,NR,2026-10-08T00:00:00
337195,Tremblay,Andrée,BH,2026-10-08T00:00:00
106496,Michaud,Célina,PY,2026-10-08T00:00:00
580336,Turcotte,Édouard,DJ,2026-10-08T00:00:00
209941,Tessier,Maude,BJ,2026-10-08T00:00:00
733272,Labelle,Alexandra,KR,2026-10-08T00:00:00
257475,Roy,Marcelle,SN,2026-10-08T00:00:00
337151,Veilleux,Roger,DJ,2026-10-08T00:00:00
679479,Poulin,Jeannine,SZ,2026-10-08T00:00:00
279803,Cormier,Anne,FM,2026-10-08T00:00:00
296479,Fillion,Antoine,NI,2026-10-08T00:00:00
245969,Chouinard,Rosalie,ZW,2026-10-08T00:00:00
556276,Gaudreault,Roland,MV,2026-10-08T00:00:00
167887,Lefebvre,Emma,OM,2026-10-08T00:00:00
400790,Germain,Nathalie,KI,2026-10-08T00:00:00
183575,Cormier,Laurie,GQ,2026-10-08T00:00:00
166593,Lemay,Emmanuel,GQ,2026-10-08T00:00:00
213025,Labbé,Jacqueline,PK,2026-10-08T00:00:00
490974,Coulombe,Astrid,DZ,2026-10-08T00:00:00
341601,Gélinas,Jonathan,BY,2026-10-08T00:00:00
704124,Gosselin,Lucie,CV,2026-10-08T00:00:00
177191,Thibodeau,Benjamin,BN,2026-10-08T00:00:00
868718,Dupont,Laurent,CR,2026-10-08T00:00:00
959796,Couture,Célina,VA,2026-10-08T00:00:00
164351,Thériault,Pierre,TV,2026-10-08T00:00:00
330272,Michaud,Laetitia,RU,2026-10-08T00:00:00
786784,Fontaine,Étienne,UG,2026-10-08T00:00:00
300935,Noël,Christiane,GR,2026-10-08T00:00:00
540282,Fortin,Bertrand,AG,2026-10-08T00:00:00
151834,Lafontaine,Yves,LB,2026-10-08T00:00:00
351323,Denis,Samuel,BY,2026-10-08T00:00:00
455660,Larivière,Valérie,GH,2026-10-08T00:00:00
692362,Paquette,Vanessa,AG,2026-10-08T00:00:00
209087,Forget,Bertrand,AZ,2026-10-08T00:00:00
902537,Hamel,Robert,KW,2026-10-08T00:00:00
192125,Leclerc,Margot,SE,2026-10-08T00:00:00
321983,Tessier,Claire,MC,2026-10-08T00:00:00
978594,Martel,Claude,PA,2026-10-08T00:00:00
213734,Leduc,Bertrand,TV,2026-10-08T00:00:00
322126,Bertrand,Élisabeth,TM,2026-10-08T00:00:00
470303,Lachapelle,Camille,IL,2026-10-08T00:00:00
149797,Rousseau,Marguerite,NE,2026-10-08T00:00:00
428174,Gélinas,Hugues,SL,2026-10-08T00:00:00
511548,Leclerc,Bernard,DK,2026-10-08T00:00:00
967154,Duchesne,Marc,ET,2026-10-08T00:00:00
603699,Brassard,Constance,BB,2026-10-08T00:00:00
181734,Cloutier,Gilles,ER,2026-10-08T00:00:00
571119,Lamontagne,Luc,CU,2026-10-08T00:00:00
678996,Charbonneau,Laetitia,SE,2026-10-08T00:00:00
141086,Tanguay,Odette,BW,2026-10-08T00:00:00
222754,Ferland,Nathalie,CG,2026-10-08T00:00:00
806958,Morissette,Nicolas,MV,2026-10-08T00:00:00
428302,Robitaille,Laetitia,FR,2026-10-08T00:00:00
284855,Laflamme,Maxime,ES,2026-10-08T00:00:00
219466,Tessier,Éléonore,TH,2026-10-08T00:00:00
584603,Paquette,Étienne,CY,2026-10-08T00:00:00
175225,Martel,Véronique,MA,2026-10-08T00:00:00
118623,Martineau,Mélanie,NZ,2026-10-08T00:00:00
726361,Lalonde,Olivia,SE,2026-10-08T00:00:00
104046,Bolduc,Samuel,AF,2026-10-08T00:00:00
585571,Villeneuve,Hélène,NG,2026-10-08T00:00:00
465700,Boucher,Louise,SK,2026-10-08T00:00:00
576241,Giroux,Margot,IQ,2026-10-08T00:00:00
841902,Demers,Simone,EC,2026-10-08T00:00:00
369391,Dupont,Simone,TR,2026-10-08T00:00:00
641800,Paquin,Andrée,GQ,2026-10-08T00:00:00
793135,Tardif,Alice,VN,2026-10-08T00:00:00
465002,Simard,Diane,PS,2026-10-08T00:00:00
551897,Demers,Vanessa,IT,2026-10-08T00:00:00
979495,Racine,Laurent,NR,2026-10-08T00:00:00
747886,Soucy,Jacques,LI,2026-10-08T00:00:00
750736,Rousseau,Xavier,CU,2026-10-08T00:00:00
322013,Houle,Rémy,GY,2026-10-08T00:00:00
980681,Legault,Timothée,MT,2026-10-08T00:00:00
786293,Villeneuve,Brigitte,BB,2026-10-08T00:00:00
826096,Daigle,Hortense,IN,2026-10-08T00:00:00
315707,Gagnon,William,TT,2026-10-08T00:00:00
535362,Lapierre,Philippe,AT,2026-10-08T00:00:00
345913,Denis,Virginie,CR,2026-10-08T00:00:00
680495,Larocque,Louise,AE,2026-10-08T00:00:00
854723,St-Onge,Margaret,TH,2026-10-08T00:00:00
481837,Bouchard,Laurie,RO,2026-10-08T00:00:00
460597,Girard,Alexandre,BR,2026-10-08T00:00:00
315849,Savard,Christelle,YE,2026-10-08T00:00:00
297739,Charest,Christiane,MA,2026-10-08T00:00:00
740220,Pelletier,Anaïs,TO,2026-10-08T00:00:00
387085,Tardif,Pauline,GA,2026-10-08T00:00:00
664442,Boivin,Claire,NA,2026-10-08T00:00:00
165345,Allard,Jacques,MX,2026-10-08T00:00:00
543086,Lamoureux,Nicole,PH,2026-10-08T00:00:00
625839,Robert,Nicolas,EE,2026-10-08T00:00:00
773496,Lauzon,Alex,LV,2026-10-08T00:00:00
641131,Pilon,Louis,TN,2026-10-08T00:00:00
892274,Picard,Paulette,SY,2026-10-08T00:00:00
849953,Boisvert,Gérard,SZ,2026-10-08T00:00:00
923501,Fréchette,Julie,AM,2026-10-08T00:00:00
973378,Blais,Clémence,CD,2026-10-08T00:00:00
553803,Lamoureux,Raymond,MD,2026-10-08T00:00:00
878202,Bernard,Richard,ML,2026-10-08T00:00:00
656978,Therrien,Victor,SE,2026-10-08T00:00:00
271359,Gilbert,Louise,PT,2026-10-08T00:00:00
