client_id,nom,prenom,pays,date_eff
279316,Ménard,Célina,BO,2026-12-06T00:00:00
209235,Gravel,Charlotte,TD,2026-12-06T00:00:00
154039,Vincent,Joseph,EG,2026-12-06T00:00:00
166537,Lavigne,Margot,GN,2026-12-06T00:00:00
402928,Paradis,Mathilde,BF,2026-12-06T00:00:00
426254,Martin,Raphaël,HR,2026-12-06T00:00:00
201059,Boulanger,Gilles,KN,2026-12-06T00:00:00
300902,Robitaille,Cécile,GB,2026-12-06T00:00:00
857808,Dumont,Nicolas,AT,2026-12-06T00:00:00
258541,Lapointe,Florence,IT,2026-12-06T00:00:00
860359,Ferland,Patricia,OM,2026-12-06T00:00:00
477903,Savard,Henri,NI,2026-12-06T00:00:00
552179,St-Jean,Émile,NA,2026-12-06T00:00:00
742848,Nadeau,Julien,LR,2026-12-06T00:00:00
458043,Durand,Pénélope,GR,2026-12-06T00:00:00
412085,Gauthier,Maxime,NA,2026-12-06T00:00:00
813960,Labelle,Lorraine,SE,2026-12-06T00:00:00
736063,Charest,Emmanuelle,SB,2026-12-06T00:00:00
908479,Girard,Virginie,LA,2026-12-06T00:00:00
264624,Labelle,Thomas,CZ,2026-12-06T00:00:00
945540,Lemay,Océane,TW,2026-12-06T00:00:00
781906,Dubois,Raymond,VC,2026-12-06T00:00:00
558435,Leblanc,Rosalie,HT,2026-12-06T00:00:00
236654,Charron,Tristan,SG,2026-12-06T00:00:00
572562,Larocque,Élise,KR,2026-12-06T00:00:00
150147,Lamoureux,Josette,NE,2026-12-06T00:00:00
465811,Lavallée,Olivier,ID,2026-12-06T00:00:00
833545,Bernier,Stéphane,AR,2026-12-06T00:00:00
777966,Labbé,Cécile,BS,2026-12-06T00:00:00
153914,Morissette,Martin,LK,2026-12-06T00:00:00
989913,Dallaire,Charlotte,JO,2026-12-06T00:00:00
273800,Bédard,Raphaël,IN,2026-12-06T00:00:00
325196,Fontaine,Julie,TW,2026-12-06T00:00:00
799260,Savoie,Robert,SG,2026-12-06T00:00:00
568511,Morissette,Gérard,TW,2026-12-06T00:00:00
505451,Lafontaine,Yves,GW,2026-12-06T00:00:00
872721,Laplante,Diane,NI,2026-12-06T00:00:00
738537,Therrien,Isabelle,IQ,2026-12-06T00:00:00
797018,Lacroix,Karine,SE,2026-12-06T00:00:00
955397,Perron,Chantal,BN,2026-12-06T00:00:00
701020,Harvey,Tristan,RU,2026-12-06T00:00:00
770176,Lemieux,Michel,IN,2026-12-06T00:00:00
416185,Lamoureux,Marcelle,KP,2026-12-06T00:00:00
908845,Plourde,Camille,TH,2026-12-06T00:00:00
889317,Gélinas,Luc,TM,2026-12-06T00:00:00
863768,Cormier,Mathieu,TD,2026-12-06T00:00:00
502244,Desrosiers,Zoé,EG,2026-12-06T00:00:00
181755,Roberge,Tristan,HR,2026-12-06T00:00:00
739208,Arsenault,Laurie,LA,2026-12-06T00:00:00
564790,Dumas,Claire,CY,2026-12-06T00:00:00
848081,Bélanger,Catherine,TH,2026-12-06T00:00:00
380034,Boily,Jean,DZ,2026-12-06T00:00:00
651094,Renaud,Christine,CY,2026-12-06T00:00:00
806380,Duguay,Yves,EC,2026-12-06T00:00:00
893284,Larocque,Michèle,KW,2026-12-06T00:00:00
470858,Martel,Louis,UG,2026-12-06T00:00:00
995084,Beauchamp,Jessica,TR,2026-12-06T00:00:00
332211,Proulx,Benjamin,IL,2026-12-06T00:00:00
277850,Lamontagne,Denise,EG,2026-12-06T00:00:00
744152,Nadeau,Pierre,PL,2026-12-06T00:00:00
518871,Lefebvre,Colette,AE,2026-12-06T00:00:00
466586,Provost,Agnès,NA,2026-12-06T00:00:00
623387,Lemieux,Jeanne,GQ,2026-12-06T00:00:00
665804,Bédard,Paul,LV,2026-12-06T00:00:00
428032,Paquette,Richard,PK,2026-12-06T00:00:00
723721,Grégoire,Béatrice,RS,2026-12-06T00:00:00
984558,Girard,Nathalie,SE,2026-12-06T00:00:00
111568,Lamoureux,Alexis,BS,2026-12-06T00:00:00
101397,Daigle,Emmanuel,AO,2026-12-06T00:00:00
967710,Bédard,Nathalie,GH,2026-12-06T00:00:00
313653,Pelletier,Olivier,PG,2026-12-06T00:00:00
926543,Duchesne,Charlotte,BI,2026-12-06T00:00:00
912329,Fortier,Yves,PE,2026-12-06T00:00:00
227684,Thibodeau,Claudine,UY,2026-12-06T00:00:00
474432,Noël,Anne,LS,2026-12-06T00:00:00
733812,Piché,Marie,WS,2026-12-06T00:00:00
398169,Lambert,Michelle,ZW,2026-12-06T00:00:00
851977,Lamoureux,Maxime,NZ,2026-12-06T00:00:00
619506,Bégin,Anouk,NP,2026-12-06T00:00:00
327932,St-Laurent,Anne,CN,2026-12-06T00:00:00
726940,Gervais,Marie,BG,2026-12-06T00:00:00
883740,Séguin,Joséphine,JP,2026-12-06T00:00:00
583828,Guillemette,Alexandra,TM,2026-12-06T00:00:00
672088,Gagné,Émilie,ML,2026-12-06T00:00:00
464313,Brisson,Élise,NR,2026-12-06T00:00:00
768277,Bégin,Hugues,KW,2026-12-06T00:00:00
363358,Larose,Vincent,BG,2026-12-06T00:00:00
229869,Lapointe,Nathalie,LI,2026-12-06T00:00:00
977202,Potvin,Agnès,TM,2026-12-06T00:00:00
557344,Robert,Constance,AO,2026-12-06T00:00:00
485395,Boivin,Antoine,AT,2026-12-06T00:00:00
952653,St-Laurent,Stéphane,CN,2026-12-06T00:00:00
375651,Chabot,Lucy,GD,2026-12-06T00:00:00
863643,Leblanc,Philippe,CF,2026-12-06T00:00:00
523998,Lapierre,Pauline,LU,2026-12-06T00:00:00
131578,Gravel,David,PG,2026-12-06T00:00:00
926058,Lussier,Océane,DJ,2026-12-06T00:00:00
500460,Lapointe,Lucy,SL,2026-12-06T00:00:00
361795,Gingras,Vanessa,SE,2026-12-06T00:00:00
952664,Lavigne,Dominique,NE,2026-12-06T00:00:00
737367,Marcotte,Amélie,CG,2026-12-06T00:00:00
476547,Chabot,Rosalie,PL,2026-12-06T00:00:00
780434,Michaud,Susanne,CY,2026-12-06T00:00:00
547101,Giroux,Michel,IR,2026-12-06T00:00:00
663686,Côté,Stéphanie,MW,2026-12-06T00:00:00
658276,Daigle,Mathilde,TL,2026-12-06T00:00:00
548176,Cloutier,Renée,EG,2026-12-06T00:00:00
557347,Charbonneau,Sophie,DK,2026-12-06T00:00:00
252822,Fillion,Éléonore,SG,2026-12-06T00:00:00
884659,Bernard,Alain,NR,2026-12-06T00:00:00
561233,Lebel,Françoise,SD,2026-12-06T00:00:00
365887,Lussier,Christelle,LV,2026-12-06T00:00:00
672626,Arsenault,Virginie,IS,2026-12-06T00:00:00
175051,Houle,Odette,MU,2026-12-06T00:00:00
137133,Lamoureux,Marc,NP,2026-12-06T00:00:00
898788,Tessier,Emma,SY,2026-12-06T00:00:00
567232,Gendron,Joséphine,NL,2026-12-06T00:00:00
151469,Rioux,Michelle,GD,2026-12-06T00:00:00
625637,Giroux,Thomas,ME,2026-12-06T00:00:00
150509,Asselin,Agnès,JO,2026-12-06T00:00:00
481846,Trépanier,Raphaël,HU,2026-12-06T00:00:00
271157,Séguin,Édouard,AM,2026-12-06T00:00:00
722767,Vachon,Agnès,ID,2026-12-06T00:00:00
637532,Marcotte,Valérie,GD,2026-12-06T00:00:00
661123,Lacasse,Joseph,MZ,2026-12-06T00:00:00
599087,Thibault,Jérôme,IQ,2026-12-06T00:00:00
951476,Duguay,Camille,CY,2026-12-06T00:00:00
768070,Lemieux,Alexis,MR,2026-12-06T00:00:00
597948,Plourde,Béatrice,BT,2026-12-06T00:00:00
867043,Charbonneau,Dominique,MV,2026-12-06T00:00:00
115487,Villeneuve,Véronique,IQ,2026-12-06T00:00:00
464155,Gosselin,Robert,JP,2026-12-06T00:00:00
284729,St-Jean,Alexandra,PK,2026-12-06T00:00:00
441813,Tardif,Sarah,NP,2026-12-06T00:00:00
745924,Leduc,Aurélie,PS,2026-12-06T00:00:00
425223,Breton,Henriette,CN,2026-12-06T00:00:00
245524,Jean,Paul,BB,2026-12-06T00:00:00
982825,Beauregard,Patrick,NI,2026-12-06T00:00:00
909204,St-Jean,Thomas,SY,2026-12-06T00:00:00
507150,Plante,Lucy,KI,2026-12-06T00:00:00
281498,Moreau,Henriette,BA,2026-12-06T00:00:00
587166,Hamel,Yves,GY,2026-12-06T00:00:00
566919,Proulx,Jacques,AR,2026-12-06T00:00:00
616174,Blouin,Noémie,IS,2026-12-06T00:00:00
567886,Turgeon,André,BY,2026-12-06T00:00:00
105648,Richard,Luc,BW,2026-12-06T00:00:00
686574,Germain,Paul,TZ,2026-12-06T00:00:00
647314,Brisson,Stéphane,LK,2026-12-06T00:00:00
391197,Croteau,Brigitte,SG,2026-12-06T00:00:00
405545,Prévost,Martin,CL,2026-12-06T00:00:00
372141,Desrosiers,Marcelle,PA,2026-12-06T00:00:00
654273,Bérubé,Isabelle,LY,2026-12-06T00:00:00
548399,Bisson,Florence,AR,2026-12-06T00:00:00
223787,Dumas,Jacques,FM,2026-12-06T00:00:00
259915,Sirois,Margaret,UG,2026-12-06T00:00:00
462380,Grenier,Antoine,MY,2026-12-06T00:00:00
180434,Forget,Mélanie,MM,2026-12-06T00:00:00
498683,Renaud,Marcelle,NO,2026-12-06T00:00:00
225679,Gosselin,Vincent,DM,2026-12-06T00:00:00
358876,St-Pierre,Jacques,ES,2026-12-06T00:00:00
763243,Plante,Susanne,GB,2026-12-06T00:00:00
137407,Blais,Charles,PG,2026-12-06T00:00:00
548002,Bérubé,Richard,ET,2026-12-06T00:00:00
881049,Lessard,Charlotte,PK,2026-12-06T00:00:00
549386,Gingras,Hortense,EG,2026-12-06T00:00:00
929978,Morin,Cécile,AR,2026-12-06T00:00:00
